الشهر|رقم_الدعوي|الموضوع|تصنيفات_الأحكام|منطوق_الحكم|العضو
مايو 2025|٦٩٥٦ لسنة ٥٢ ق|"بإلغاء القرار الصادر بتاريخ وذكر المدعي شرحا لدعواه، أنه يعمل بإدارة بيلا الصحية التابعة لمديرية الشئون الصحية بكفر الشيخ، وتم تكليفه للعمل بمديرية الشئون الصحية بمحافظة مطروح بالقرار رقم وقدم المدعي سندا لدعواه حافظة مستندات طويت علىأصل شهادة التوفيق في بعض المنازعات، ما يفيد التظلم، بيان حالة وظيفية، بيان مفردات مرتب صوره طبق الاصل من القرار رقم وإذ وردت الدعوى الى هيئة مفوضي الدولة، تدوول نظرها بجلسات التحضير على النحو المبين بمحاضرها، ثم أعدت تقريرا بالرأي القانوني فيها. وقد تدوول نظر الدعوىأمام المحكمة على النحو الثابت بمحاضر الجلسات، وبجلسة المحكمـــــــــــــة بعد الاطلاع على الأوراق وسماع الإيضاحات، وبعد المداولة قانونا. وحيث إن المدعي يطلب الحكم - وفقا للتكييف القانوني الصحيح - بقبول الدعوى شكلا، وفى الموضوعبعدم الاعتداد بقرار جهة الإدارة رقم وحيث إنه عن شكل الدعوى، فإنها قد استوفت سائر أوضاعها الشكلية المقررة قانونا، – سيما العرض على لجنة التوفيق، ومن ثم فإنها تغدو مقبولة شكلا. وحيث إنه عن موضوع الدعوى، فإن المادة وتنص المادة وتنص المادة وحيث إن المادة وحيث إنهورد بالكتاب الدوري رقم الدرجة المدة المحددة الرابعة "" وحيث أن قضاء المحكمة الإدارية العليا على أن مفاد ما تقدم وطبقا لما جري عليه قضاء هذه المحكمة أن المشرع تطلب ضرورة إستيفاء العامل لإشتراطات شغل الوظيفة المرقى إليها ومن هذه الإشتراطات ضرورة قضاء العامل الحد الأدنى المتطلب قانونا كمدة بينية أو المدة الواردة في بطاقة الوصف للبقاء في الوظيفة الأدنى مباشرة وذلك لكفاية تحقق الخبرة اللازمة لتقلد مهام الوظيفة الأعلى . وحيث أن المشرع في قرارات الترقية بالرفع بقواعد الرسوب الوظيفي أعتنق فلسفة تغاير الفلسفة التي قام عليها نظام العاملين المدنيين بالدولة الصادر بالقانون رقم "" كما استقرت على أن - ما لا يعد قرارا إداريا- قرار التسوية الوظيفية هو تطبيق لقواعد آمرة مقيدة، تنعدم فيها سلطة الإدارة التقديرية من حيث المنح أو الحرمان، ومن ثم فإنه لا يمثل قرارا إداريا منشئا لمركز قانوني، بل مجرد تنفيذ وتقرير للحق الذي يستمد من القانون مباشرة- مؤدى ذلك: يجوز للسلطة الإدارية سحب مثل هذا القرار في أي وقت متى استبانت لها مخالفته للقانون، ولا يكون هناك حق مكتسب في مثل هذه الحالة يمتنع المساس به- "". [المحكمة الإدارية العليا - الطعن رقم ""وحيث إن قضاء المحكمة الإدارية العليا قد استقر على أنمفاد ما تقدم أن المشرع أجاز للسلطة المختصة منح علاوة تشجيعية للعاملين لديها، وذلك تقديرا للجهد المبذول منهم وتشجيعا لهم علي تقديم المزيد الإنجازات"". [ حكم المحكمة الإدارية العليا في الطعن رقم ""كما استقر إفتاء الجمعية العمومية لقسمى الفتوى والتشريع بمجلس الدولة على أن تعيين العاملين طبقا لحكم المادة { وحيث أنه تأسيسا على ما تقدم، ولما كان الثابت من الأوراق أن المدعي حصل علي الشهادة الإعدادية، وتم تعينة بالجهة الإدارية المدعي عليها بوظيفة سائق بالمجموعة النوعية الخدمات المعاونة اعتبارا من ولما كان المدعي ينعي علي قرار جهة الإدارة رقم ولما كان جهة الإدارة قد اعملت بشأنه صحيح حكم القانون بإعادة تعيينه بوظيفة فني هندسي بموجب قرارها رقم ولا ينال من ذلك ما تذرع به المدعي من تحصن قرار ترقيته – بالقرار المشار إليه -للدرجة الثالثة، لكون ذلك القرار الترقية المشار إليه يعد من قبيل التسويات الوظيفية؛ والتي تعد تطبيق لقواعد آمرة مقيدة، تنعدم فيها سلطة الإدارة التقديرية من حيث المنح أو الحرمان، ويجوز للسلطة الإدارية سحب مثل هذا القرار في أي وقت متى استبانت لها مخالفته للقانون، ومن ثم يكون قرار جهة الإدارة رقم وعطفا على ما تقدم، وإذ منحت جهة الإدارة علاوة تشجيعية للمدعي باعتباره شاغلا للدرجة الأولي على غير الحقيقة، مما يكون معه قرارها في هذا الصدد مجرد عمل مادي؛ لا يترتب عليه أي تحصين من الإلغاء ويجوز سحبه في أي وقت، لعدم استيفاء المدعي شرط الدرجة لمنح هذه العلاوة. وحيث إن من يخسر الدعوى يلزم المصروفات، عملا بحكم المادة ("|أحكام بالرفض|بقبول الدعوي شكلًا ،ـ ورفضـــــــــــــها موضوعًا.|محمد أحمد محمد سليم
يوليو 2025|٣٢٦٧ لسنة ٥٣ ق|"بإلغاء القرار السلبي الصادر من الجهة المطعون ضدها بالامتناع عن إدراج ملف مورثه / أحمد سمير علي عبد الوهاب (كإصابة عمل) وما يترتب عليه من آثار. وذكر المدعي شرحا لدعواه؛ أن مورثه كان من العاملين بمديرية القوى العاملة بكفر الشيخ، وأثناء تأديته لمأموريته المكلف بها من قبل جهة عمله تعرض لحادث سير في وقدم المدعى - سندا لدعواه - حافظة مستندات طويت على صورة ضوئية من شهادة وفاة نجله / أحمد سمير علي عبد الوهاب. ولدى ورود الدعوى إلى هيئة مفوضي الدولة، جرى تحضيرها على النحو الثابت بمحاضر جلساتها، وخلالها قدم الحاضر عن المدعي حافظة مستندات طويت علىما هو مدون بغلافها، وقد أعدت الهيئة المذكورة تقريرا مسببا برأيها القانوني على النحو المبين بأسبابه ومنطوقه في موضوع الدعوى. ثم تدوولت الدعوى أمام محكمة القضاء الإداري بكفر الشيخ، وبجلسة"|أحكام بعدم الإختصــــاص|بعدم اختصاصها نوعيا بنظر الدعوى، وأمرت بإحالتها بحالتها إلى محكمة القضاء الإداري بمحافظة كفر الشيخ ـ الدائرة السابعة والسبعون|محمد أحمد محمد سليم
أكتوبر 2024|٧٦٥١ لسنة ٥٢ ق|"باستخراج صيغة تنفيذية أخرى لها، مع إلزام الجهة الإدارية المصروفات وأتعاب المحاماة. وذكرت المدعية شرحا لدعواها؛ أنها فقدت الصيغة التنفيذية لحكم المحكمة الإدارية بكفر الشيخ في الدعوى رقم وأرفق الحاضر عن المدعية ـــ سندا لدعواها ـــحافظة مستندات طويت على المستندات المعلاة على غلافها. وقد جرى تحضير الدعوى بهيئة مفوضي الدولة على النحو الثابت بمحاضر جلساتها، ثم أعدت الهيئة تقريرا مسببا برأيها القانوني فيها. وقد تدوول نظر الدعوىأمام المحكمة على النحو الثابت بمحاضر جلساتها، وبجلسة المحكمـــــــــــــة بعد الاطلاع على الأوراق وسماع الإيضاحات، وبعد المداولة قانونا. وحيث إن المدعية تطلب - وفقا للتكييف القانوني الصحيح لطلباتها - الحكمبقبول الدعوى شكلا، وفي الموضوع بتسليمها صورة تنفيذية ثانية من الحكم الصادر من المحكمة الإدارية لمحافظة كفر الشيخ في الدعوى رقم وحيث إنه عن شكل الدعوى؛ فإنها قد استوفت سائر أوضاعها الشكلية المقررة قانونا، ومن ثم تغدو مقبولة شكلا. ولا ينال من ذلك خلو مستندات الدعوى مما يفيد صدور توصية لجنة التوفيق في بعض المنازعات قبل إقامة الدعوي، ذلك أن هذه الدعوى باعتبارها من منازعات التنفيذ فإنها تصبح مستثناة من العرض على اللجنة المشار إليها، عملا بحكم المادة وحيث إنه عن موضوع الدعوى؛ فإن المادة ( وتنص المادة ( ""و من حيث أن مفاد ما تقدم – على ما جرى به قضاء المحكمة الإدارية العليا – أنه لا يجوز إعطاء صورة تنفيذية ثانية إلا بناء على حكم يصدر من المحكمة التي أصدرت الحكم الآتي المطلوب تسليم صورته، ويتعين على المحكمة إن تتحقق من ضياع الصورة التنفيذية الأولى، إذ أن مؤدى نص المادة ( وحيث إنه تأسيسا على ما تقدم، ولما كان الثابت من الأوراق،أن المدعية سبق وأن صدر لصالحها حكم المحكمة الإدارية لمحافظة كفر الشيخ في الدعوى رقم وحيث إنه عن المصروفات؛ فإن الثابت من الأوراق أن الصورة التنفيذية للحكم المذكور سالفا فقدت بمعرفة المدعية وبسبب خطئها، فمن ثم تتحمل مصاريف الدعوى، عملا بحكم المادة فـلـهـذه الأسباب"|أحكام بالأحقية / الإلــــغاء|: بقبول الدعوى شكلا، وفي الموضوع بتسليم المدعية صورة تنفيذية ثانية من الحكم الصادر من المحكمة الإدارية لمحافظة كفر الشيخ في الدعوى رقم|محمد أحمد محمد سليم
يونيو 2025|٥٧٢٥ لسنة ٥٢ ق|"بأحقيتها في ضم مدة خدمتها العملية التي قضتها في العمل قبل التعيين كمدة خبرة عملية عن المدة من وذكرت المدعية شرحا لدعواها؛ أنها تعمل بالجهة الإدارية المدعى عليها بوظيفة معلم، على الدرجة المالية الثالثة، وأن لها مدة خبرة عملية سابقة قضتها بذات الوظيفة، ومن ثم فإنه يحق لها ضمها إلى مدة خدمتها الحالية، فتقدمت بطلب لجهة الادارة بغية ضم المدة المشار إليها، غير إنها تقاعست عن ذلك دون مبرر أو مسوغ قانوني بالمخالفة لقانون العاملين المدنيين بالدولة رقم وقد أودعت المدعية رفق صحيفة دعواها؛ سندا لها، حافظة مستندات طويت عليه "" بيان مفردات راتبها، بيان بحالتها الوظيفية، ما يفيد العرض على لجنة التوفيق في بعض المنازعات. وإذ وردت الدعوى إلى هيئة مفوضي الدولة، تدوول نظرها بجلسات التحضير وذلك على النحو الثابت بمحاضرها،ثم أعدت الهيئة المذكورة تقريرا مسببا برأيها القانوني على النحو المبين بأسبابه ومنطوقه. وقد تدوول نظر الدعوىأمام المحكمة على النحو الثابت بمحاضر الجلسات، وحيث إنه بجلسة المحكمـــــــــــــة بعد الاطلاع على الأوراق وسماع الإيضاحات، وبعد المداولة قانونا. وحيث إن المدعية تطلب - وفقا للتكييف القانوني الصحيح لحقيقة طلباتها - الحكم بطلباتها سالفة البيان. وحيث إن المادة الثالثة من مواد إصدار قرار رئيس الجمهورية بالقانون رقم وحيث إن المادة ("||بوقـــف الـدعــــوى جزائيا لـمـــدة شــــهـر.|محمد أحمد محمد سليم
فبراير 2025|٥٧٢٣ لسنة ٥٢ ق|بأحقيتها في ضم مدة خدمتها العملية التي قضتها في العمل قبل التعيين كمدة خبرة عملية عن المدة من وذكرت المدعية شرحا لدعواها، أنها تعمل بالجهة الإدارية المدعى عليها مديرية التربية والتعليم، ولها مدة خدمة عملية سابقة، ويحق لها ضمها الي مدة خدمتها الحالية، إلا أن جهة الإدارة تقاعست عن ذلك دون مبرر أو مسوغ قانوني بالمخالفة للقانون، وخلصت إلى طلباتها سالفة البيان. وأودعت سندا للدعوى حافظة مستندات طويت على المستندات المدونة على غلافها. وقد جرى تحضير الدعوى بهيئة مفوضي الدولة على النحو الثابت بمحاضر جلساتها، ثم أعدت الهيئة المذكورة تقريرا مسببا برأيها القانوني على النحو المبين بأسبابه ومنطوقه. وقد تدوول نظر الدعوىأمام المحكمة على النحو الثابت بمحاضر الجلسات، وبجلسة المحكمـــــــــــــة بعد الاطلاع على الأوراق وسماع الإيضاحات، وبعد المداولة قانونا. وحيث إن المدعيةتطلب الحكمبطلباتها سالفة البيان. ولما كان من المستقر عليه أن بحث مدى اختصاص المحكمة بنظر الدعوى يسبق بحث الشكل والموضوع بحسبان أن قواعد الاختصاص من النظام العام وتتصدى له المحكمة من تلقاء نفسها ولو لم يثره الخصوم.[ حكم المحكمة الإدارية العليا –دائرة توحيد المبادئ – في الطعن وحيث إن المادة العاشرة من القانون رقم وتنص المادة ( وتنص المادة ( وحيث إن جدول معادلة وظائف التعليم المرفق بالقانون رقم الوقائع وحيث إن مفاد ما تقدم أن توزيع الاختصاص بين محكمة القضاء الإداري والمحاكم الإدارية بالنسبة للموظفين العموميين يقوم على أساس المستوى الوظيفي للعامل بحيث تختص محكمة القضاء الإداري بالمنازعات المتعلقة بالمستوى الوظيفي الأول والذي يعادل الدرجة الثانية وما يعلوها، بينما تختص المحاكم الإدارية بالمنازعات المتعلقة بالمستويين الثاني والثالث وهو ما يعادل الدرجة الثالثة فما دونها. وترتيبا على ما تقدم، ولما كان الثابت من الأوراق أن المدعيةتعمل بالجهة الإدارية المدعى عليها بالدرجة الثانية، ومن ثم تكون هذه المحكمة غير مختصة بنظر الدعوى الماثلة، وينعقد الاختصاص بنظرها لمحكمة القضاء الإداري بمحافظة كفر الشيخ ـ الدائرة السابعة والسبعين، الأمر الذي لا مناص معه من الحكم بعدم اختصاص هذه المحكمة نوعيا بنظر الدعوى الماثلة وإحالتها بحالتها إلى المحكمة المشار إليها للاختصاص عملا بحكم المادة (|أحكام بعدم الإختصــــاص|بعدم اختصاصها نوعيا بنظر الدعوى، وأمرت بإحالتها بحالتها إلى محكمة القضاء الإداري بمحافظة كفر الشيخ ـ الدائرة السابعة والسبعين- للاختصاص، وأبقت الفصل في المصروفات. صدر هذا الحكم وتلى علنا بالجلسة المنعقدة يوم الأحد الموافق|محمد أحمد محمد سليم
نوفمبر 2024|١١٨٩٧ لسنة ٥٢ ق|"بأحقيتها في ضم مدة العمل بنظام الأجر في الفترة من وذكرت المدعية شرحا لدعواها، أنها تعمل بالجهة الإدارية المدعى عليها بوظيفة معلم أول، وأن لها مدد خبرة عملية سابقة قضتها بذات الوظيفة، ومن ثم فإنه يحق لها ضمها إلى مدة خدمتها الحالية، وقد تقدمت بطلب لجهة الادارة لضم المدد السابقة على تعيينها إلى مدة خدمتها الحالية، إلا أن جهة الإدارة تقاعست عن ذلك دون مبرر أو مسوغ قانوني بالمخالفة لقانون العاملين المدنيين بالدولة رقم وأرفق الحاضر عن المدعية سندا لدعواها حافظة مستندات اشتملت على"" بيان مفردات راتبها، وبيان بحالتها الوظيفية، وإفادة رسمية بالمدد السابقة التي اشتغلتها بموجب الأجر، وإفادة رسمية بمدة شغلها وظيفة معلم مساعد، وما يفيد العرض على لجنة التوفيق في بعض المنازعات. وإذ وردت الدعوى إلى هيئة مفوضي الدولة، تدوول نظرها بجلسات التحضير وذلك على النحو الثابت بمحاضرها، وقدم خلالها الحاضر عن المدعية حافظة مستندات طويت على (إفادة رسمية صادرة من الإدارة التعليمية بالمدد التي اشتغلتها المدعية بموجب الأجر والعقد المميز،ثم أعدت الهيئة تقريرا مسببا برأيها القانوني فيها. وحيث تدوولت الدعوى أمام هيئة المحكمة على النحو الثابت بمحاضر جلساتها،وبجلسة المحكمــة بعد الاطلاع على الأوراق، وسماع الإيضاحات، والمداولة قانونا. وحيث إن المدعيةتطلب الحكم – وفقا للتكييف القانوني الصحيح لطلباتها- بقبول الدعوى شكلا، وفي الموضوع بأحقيتها في ضم خبرتها السابقة على التعيين إلى مدة خدمتها الحالية، مع ما يترتب على ذلك من آثار وفروق مالية، وإلزام جهة الإدارة المصروفات. ولما كان من المستقر عليه أن بحث مدى اختصاص المحكمة بنظر الدعوى يسبق بحث الشكل والموضوع بحسبان أن قواعد الاختصاص من النظام العام وتتصدى له المحكمة من تلقاء نفسها ولو لم يثره الخصوم.[ حكم المحكمة الإدارية العليا –دائرة توحيد المبادئ – في الطعن وحيث إن المادة العاشرة من القانون رقم وتنص المادة ( وتنص المادة ( وحيث إنه قد صدر قرار السيد المستشار رئيس مجلس الدولة رقم ( ""ومن حيث إنه من المستقر عليه طبقا للدائرة المنصوص عليها في المادة ومن حيث إنه تأسيسا على ما تقدم، ولما كان الثابت من الأوراق أن المدعية تشغل وظيفة معلم أول أ بالدرجة المالية الأولى المعادلة للمستوى الأول، وكان اختصاص المحكمة الإدارية لا ينعقد إلا لشاغلي وظائف المستوى الثاني والثالث، وفقا لقانون مجلس الدولة رقم"|أحكام بعدم الإختصــــاص|بعدم اختصاصها نوعيا بنظر الدعوى وأمرت بإحالتها بحالتها إلى محكمة القضاء الإداري بمحافظة كفر الشيخ ـ الدائرة السابعة والسبعون- للاختصاص ، وأبقت الفصل في المصروفات .|محمد أحمد محمد سليم
نوفمبر 2024|٤١٧٦ لسنة ٥١ ق|بأحقيتها في صرف أجر مضاعف عن أيام الجمع والعطلات الرسمية وساعات العمل الإضافية التي كلفت بها من قبل الجهة الإدارية عن عام وذكرت المدعية شرحا لدعواها أنها تعمل بالوحدة المحلية لقرية محلة دياى، وأن جهة عملها كلفتها بالعمل أيام الجمع وعطلات الأعياد والمناسبات الرسمية، وكذلك ساعات عمل زائدة عن ساعات العمل الرسمية، ومن ثم فإنها تستحق صرف مقابلا نقديا عن ذلك طبقا لأحكام قانون الخدمة المدنية الصادر بالقانون رقم وأودعت سندا لدعواها حافظة مستندات طويت على المستندات المعلاة على غلافها. وقد جرى تحضير الدعوى بهيئة مفوضي الدولة على النحو الثابت بمحاضر جلساتها، ثم أعدت الهيئة تقريرا مسببا برأيها القانوني فيها. ونظرت المحكمة الدعوى بجلسات المرافعة على النحو الثابت بمحاضر تلك الجلسات، وبجلسة|أحكام بالرفض|بقبول الدعوي شكلًا ،ـ ورفضـــــــــــــها موضوعًا.|محمد أحمد محمد سليم
إبريل 2025|١٠٥٠ لسنة ٥٣ ق|"بأحقيتها في تعيينها في أحدي المدارس التابعة لإدارة بلطيم التعليمية أسوة بزملائها الذين تم تعيينهم في العمل، مع ما يترتب على ذلك من آثار وفروق مالية، وإلزام الجهة الإدارية بالمصروفات ومقابل أتعاب المحاماة. وذكرت المدعية - شرحا لدعواها - أنها حاصلة على بكالوريوس العلوم والتربية من كلية التربية بطنطا عام وأودعت سندا للدعوى حافظة مستندات طويت على المستندات المدونة على غلافها. وقد جرى تحضير الدعوى بهيئة مفوضي الدولة على النحو الثابت بمحاضر جلساتها، ثم أعدت الهيئة المذكورة تقريرا مسببا برأيها القانوني على النحو المبين بأسبابه ومنطوقه. وقد تدوول نظر الدعوىأمام المحكمة على النحو الثابت بمحاضر الجلسات، وبجلسة المحكمـــــــــــــة بعد الاطلاع على الأوراق وسماع الإيضاحات، وبعد المداولة قانونا. وحيث إن المدعي يطلب الحكمبطلباته سالفة البيان. ولما كان من المستقر عليه أن بحث مدى اختصاص المحكمة بنظر الدعوى يسبق بحث الشكل والموضوع بحسبان أن قواعد الاختصاص من النظام العام وتتصدى له المحكمة من تلقاء نفسها ولو لم يثره الخصوم.[ حكم المحكمة الإدارية العليا –دائرة توحيد المبادئ – في الطعن وحيث إن المادة العاشرة من القانون رقم وتنص المادة ( وحيث إنه قد صدر قرار رئيس مجلس الدولة رقم ( ثانيا:- المحكمة الإدارية لوزارة العدل وملحقاتها، ومقرها امتداد شارع رمسيس - العباسية - محافظة القاهرة: (أ)- تختص هذه المحكمة بنظر المنازعات المنصوص عليها في المادة ( (ب)- استثناء من قواعد الاختصاص المحلى، تختص هذه المحكمة دون غيرها بنظر المنازعات التالية: - كافة المنازعات الخاصة بموظفي وزارة العدل والجهات والهيئات القضائيةالتي تدخل منازعاتهم في اختصاص المحاكم الإدارية. - كافة المنازعات الخاصة بطلبات إلغاء القرارات الإدارية النهائية الخاصة بالمسابقات المركزية للتعيين في الوظائف العامة بواسطة الجهاز المركزي للتنظيم والإدارة، عدا ما تختص به المحكمة الإدارية للدفاع وملحقاتها. - كافة المنازعات المتعلقة بطلبات إلغاء القرارات الإدارية النهائية الخاصة بالتعيين فىالمأذونيات"". الوقائع ""وحيث إن قضاء المحكمة الإدارية العليا قد جرى على أن:- "" تعيين عدد المحاكم الإدارية وتحديد دوائر اختصاص كل منها على مقتضى القانون رقم ( وحيث إنه تأسيسا على ما تقدم ولما كان الثابت من الأوراق، أن المدعية قد أقامت دعواها الماثلة بغية الحكم بطلباتها سالفة البيان، ومتى كان ذلك؛ وكان القرار المطعون فيه صادر بشأن مسابقة مركزية لشغل وظيفة معلم مساعد بوزارة التربية والتعليم، كما أنه من ضمن المنازعات الخاصة بطلبات إلغاء القرارات الإدارية النهائية الخاصة بالمسابقات المركزية للتعيين في الوظائف العامة بواسطة الجهاز المركزي للتنظيم والإدارة،الأمر الذي ينحسر معه اختصاص هذه المحكمة محليا عن نظر الدعوى الماثلة، وينعقد الاختصاص بنظرها للمحكمة الإدارية لوزارةالعدل وملحقاتها بالقاهرة - وفقا للقرار المشار إليه رقم ("|أحكام بعدم الإختصــــاص|بعدم اختصاصها محليا بنظر الدعوى، وإحالتها بحالتها إلى المحكمة الادارية لوزارة العدل وملحقاتها للاختصاص، وأبقت الفصل في المصروفات. صدر هذا الحكم وتلى علنا بالجلسة المنعقدة يوم الأحد الموافق|محمد أحمد محمد سليم
يناير 2025|٧٥٢٠ لسنة ٥٢ ق|"بأحقيتها أولا: في ضم العلاوة الاستثنائية المقررة عام وذكرت المدعية شرحا لدعواها؛ أنها تعمل بالجهة الإدارية المدعى عليها، وقد توافر بشأنها شروط استحقاق العلاوتين الاستثنائيتين المقررتين بالقانون رقم ( وأرفق الحاضر عن المدعية ـــ سندا لدعواها ـــحافظة مستندات طويت على المستندات المدونة على غلافها. وقد جرى تحضير الدعوى بهيئة مفوضي الدولة على النحو الثابت بمحاضر جلساتها، وقدم طرفي الدعوى ما بحوزتهما من مستندات، وقد أعدت الهيئة المذكورة تقريرا مسببا برأيها القانوني على النحو المبين بأسبابه ومنطوقه، ثم تدوولت الدعوى أمام محكمة القضاء الإداري بكفر الشيخ، وبجلسة"||بوقـــف الـدعــــوى جزائيا لـمـــدة شــــهـر.|محمد أحمد محمد سليم
يناير 2025|٦٧٣ لسنة ٥٣ ق|"بأحقيته في ضم وصرف العلاوات الخاصة، وكافة الحوافز، والمكافآت والبدلات، وكافة المزايا النقدية والعينية بالنسب المقررة قانونا، على أن يتم تحويلها إلى فئات مالية مقطوعة طبقا لأجره الأساسي بتاريخ وذكر المدعي شرحا لدعواه؛ أنهيعملبمديريةالتربيةوالتعليمبكفر الشيخ، ومن المخاطبين بأحكام القانون رقم وأودع سندا للدعوى حافظة مستندات طويت على المستندات المدونة على غلافها. وقد جرى تحضير الدعوى بهيئة مفوضي الدولة على النحو الثابت بمحاضر جلساتها،ثم أعدت الهيئة تقريرا مسببا برأيها القانوني. وقد تدوول نظر الدعوىأمام المحكمة على النحو الثابت بمحاضر الجلسات، وبجلسة المحكمـــــــــــــة بعد الاطلاع على الأوراق وسماع الإيضاحات، وبعد المداولة قانونا. وحيث إن المدعي يطلب - وفقا للتكييف القانوني الصحيح لطلباته - الحكمبقبول الدعوى شكلا، وفي الموضوع بأحقيته في إعادة احتساب كافة المستحقات المالية من الأجر المكمل المستحقة له من حوافز، ومكافآت، وبدلات، ومقابل الجهود غير العادية، وعلاوات مستحقة له في تاريخ استحقاقها والتي تصرف له-دون المزايا التأمينية- كنسب مئوية حتى وحيث إنه عن شكل الدعوى؛ فإنها تعد من دعاوى الاستحقاق المالية التي لا تتقيد بمواعيد وإجراءات دعوى الإلغاء المنصوص عليها في قانون مجلس الدولة رقم وحيث إنه عن موضوع الدعوى؛ فإن المادة الأولى من القانون رقم ( وتنص المادة الثانية من القانون ذاته على أن: ""يلغى قانون نظام العاملين المدنيين بالدولة الصادر بالقانون رقم ( وتنص المادة ( وحيث إن المادة ( وتنص المادة رقم ( ويصدر باعتماد جدول هذه الوظائف، وبطاقات وصفها، وإعادة تقييمها وترتيبها، قرار من وزير التربية والتعليم يتضمن ما يقابلها من وظائف الأخصائيين الاجتماعيين والنفسيين وأخصائي التكنولوجيا وأخصائي الصحافة والإعلام وأمناء المكتبات"". وتنص المادة ( ونفاذا لذلك صدر قرار وزير المالية رقم ( وتنص المادة الثانية من القرار ذاته على أن: ""يحسب بدل المعلم بنسبة و بتاريخ وتنص المادة الثانية من القرار ذاته علي أن ""يستبدل بالجدول المرافق للقانون المشار إليه جدولا جديدا مرافقا"". وتنص المادة الثالثة من القرار ذاته علي أن ""ينشر هذا القرار في الجريدة الرسمية، وتكون له قوة القانون ويعمل له من اليوم التالي لتاريخ نشره""، وقد صدر في وحيث إن جدول معادلة وظائف التعليم المرفق بقرار رئيس الجمهورية بالقانون رقم وحيث إن المادة الأولى من القانون رقم ( وتنص المادة (الثانية) من ذات القانون على أن:""يقصد بالعاملين بالدولة في تطبيق أحكام هذا القانون: العاملون الدائمون والمؤقتون بمكافآت شاملة، وذوو المناصب العامة والربط الثابت داخل جمهورية مصر العربية، من غير المخاطبين بأحكام قانون الخدمة المدنية المشار إليه، وكذلك العاملون بالدولة الذين تنظم شئون توظيفهم قوانين أو لوائح خاصة"". وتنص المادة (الخامسة) من القانون ذاته علي أن:"" يستمر العاملون بالدولة من غير المخاطبين بأحكام قانون الخدمة المدنية المشار إليه بحكم المادة الأولى من هذا القانون في صرف الحوافز والمكافآت والجهود غير العادية والأعمال الإضافية، والبدلات وجميع المزايا النقدية والعينية وغيرها - بخلاف المزايا التأمينية - التي يحصلون عليها بذات القواعد والشروط المقررة قبل العمل بأحكام هذا القانون بعد تحويلها من نسب مئوية مرتبطة بالأجر الأساسي إلى فئات مالية مقطوعة، على ألا يقل في جميع الأحوال إجمالي الأجر المستحق للعامل بعد العمل بهذا القانون عن الأجر المستحق له في تاريخ إصدار هذا القانون."". وتنص المادة (السابعة) من القانون ذاته على أن: ""يلغى كل ما يخالف هذا القانون أو يتعارض مع أحكامه"". وتنص المادة (الثامنة) من القانون ذاته علي أن:"" ينشر هذا القانون في الجريدة الرسمية، ويعمل به اعتبارا من أول يوليو سنة ""وقد استقر قضاء المحكمة الإدارية العليا علي أنالمستفاد من أحكام المرسوم بقانون رقم وحيث قررت المحكمة الدستورية العليا أنه قد أوضحت المذكرة الإيضاحية للقانون رقم وحيث إنه وتأسيسيا على ما تقدم،وكان الثابت من الأوراق أن المدعي يشغل وظيفة أخصائي تدريس ثالث المعادلة للدرجة المالية الثالثةبمديرية التربية والتعليم بمحافظة كفر الشيخ اعتبارا من تاريخ تعيينه في وحيث إن من يخسر الدعوى يلزم المصروفات وفقا لنص المادة ("|أحكام بالرفض|بقبول الدعوي شكلًا ،ـ ورفضـــــــــــــها موضوعًا.|محمد أحمد محمد سليم
