الشهر|رقم_الدعوي|الموضوع|تصنيفات_الأحكام|منطوق_الحكم|العضو
نوفمبر 2024|6619 لسنة 51 ق|رصيد إجازات|أحكام بالرفض|بقبول الدعوي شكلًا ،ـ ورفضـــــــــــــها موضوعًا.|نبيل إبراهيم محمد مصلح منتصر
نوفمبر 2024|3641 لسنة 52 ق|رصيد إجازات|أحكام بالرفض|بقبول الدعوي شكلًا ،ـ ورفضـــــــــــــها موضوعًا.|نبيل إبراهيم محمد مصلح منتصر
نوفمبر 2024|6635 لسنة 52 ق|رصيد إجازات|أحكام بالأحقية / الإلــــغاء|بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
نوفمبر 2024|8256 لسنة 52 ق|رصيد إجازات|أحكام بالأحقية / الإلــــغاء|بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
أكتوبر 2024|10263 لسنة 52 ق|حافز الإثابة بنسبة 25% (تعليم)|أحكام بالرفض|بقبول الدعوي شكلًا ،ـ ورفضـــــــــــــها موضوعًا.|نبيل إبراهيم محمد مصلح منتصر
أكتوبر 2024|9738 لسنة 52 ق|حافز الإثابة بنسبة 25% (تعليم)|أحكام بالرفض|بقبول الدعوي شكلًا ،ـ ورفضـــــــــــــها موضوعًا.|نبيل إبراهيم محمد مصلح منتصر
ديسمبر 2024|10817 لسنة 52 ق|حافز الإثابة بنسبة 25% (تعليم)|أحكام بالرفض|بقبول الدعوي شكلًا ،ـ ورفضـــــــــــــها موضوعًا.|نبيل إبراهيم محمد مصلح منتصر
ديسمبر 2024|11174 لسنة 52 ق|حافز الإثابة بنسبة 25% (تعليم)|أحكام بالرفض|بقبول الدعوي شكلًا ،ـ ورفضـــــــــــــها موضوعًا.|نبيل إبراهيم محمد مصلح منتصر
ديسمبر 2024|11175 لسنة 52 ق|حافز الإثابة بنسبة 25% (تعليم)|أحكام بالرفض|بقبول الدعوي شكلًا ،ـ ورفضـــــــــــــها موضوعًا.|نبيل إبراهيم محمد مصلح منتصر
ديسمبر 2024|7801 لسنة ٥٢ ق|حافز الإثابة بنسبة 25% (تعليم)|أحكام بالرفض|بقبول الدعوي شكلًا ،ـ ورفضـــــــــــــها موضوعًا.|نبيل إبراهيم محمد مصلح منتصر
فبراير 2025|933 لسنة 53 ق|حافز الإثابة بنسبة 25% (تعليم)|أحكام بالرفض|بقبول الدعوي شكلًا ،ـ ورفضـــــــــــــها موضوعًا.|نبيل إبراهيم محمد مصلح منتصر
يناير 2025|10249 لسنة 52 ق|حافز الإثابة بنسبة 25% (تعليم)|أحكام بالرفض|بقبول الدعوي شكلًا ،ـ ورفضـــــــــــــها موضوعًا.|نبيل إبراهيم محمد مصلح منتصر
يناير 2025|643 لسنة 53 ق|حافز الإثابة بنسبة 25% (تعليم)|أحكام بالرفض|بقبول الدعوي شكلًا ،ـ ورفضـــــــــــــها موضوعًا.|نبيل إبراهيم محمد مصلح منتصر
يناير 2025|644 لسنة 53 ق|حافز الإثابة بنسبة 25% (تعليم)|أحكام بالرفض|بقبول الدعوي شكلًا ،ـ ورفضـــــــــــــها موضوعًا.|نبيل إبراهيم محمد مصلح منتصر
يناير 2025|646 لسنة 53 ق|حافز الإثابة بنسبة 25% (تعليم)|أحكام بالرفض|بقبول الدعوي شكلًا ،ـ ورفضـــــــــــــها موضوعًا.|نبيل إبراهيم محمد مصلح منتصر
أكتوبر 2024|10247 لسنة 52 ق|حافز الإثابة بنسبة 25% (تعليم)|أحكام بالأحقية / الإلــــغاء|بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
أكتوبر 2024|10248 لسنة 52 ق|حافز الإثابة بنسبة 25% (تعليم)|أحكام بالأحقية / الإلــــغاء|بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
مارس 2025|1713 لسنة 53 ق|حافز الإثابة بنسبة 25% (تعليم)|أحكام بعدم الإختصــــاص|بعدم اختصاصها نوعيا بنظر الدعوى، وأمرت بإحالتها بحالتها إلى محكمة القضاء الإداري بمحافظة كفر الشيخ ـ الدائرة السادسة والسبعون- للاختصاص، وأبقت الفصل في المصروفات. صدر هذا الحكم وتلي علنا بالجلسة المنعقدة يوم الأحد الموافق السكرتير رئيس المحكمة|نبيل إبراهيم محمد مصلح منتصر
مارس 2025|1940 لسنة 53 ق|حافز الإثابة بنسبة 25% (تعليم)|أحكام بعدم الإختصــــاص|بعدم اختصاصها نوعيا بنظر الدعوى، وأمرت بإحالتها بحالتها إلى محكمة القضاء الإداري بمحافظة كفر الشيخ ـ الدائرة السادسة والسبعون- للاختصاص، وأبقت الفصل في المصروفات. صدر هذا الحكم وتلي علنا بالجلسة المنعقدة يوم الأحد الموافق السكرتير رئيس المحكمة|نبيل إبراهيم محمد مصلح منتصر
فبراير 2025|878 لسنة 53 ق|حافز الإثابة بنسبة 25% (تعليم)|أحكام بعدم الإختصــــاص|بعدم اختصاصها نوعيا بنظر الدعوى، وأمرت بإحالتها بحالتها إلى محكمة القضاء الإداري بمحافظة كفر الشيخ ـ الدائرة السادسة والسبعون- للاختصاص، وأبقت الفصل في المصروفات. صدر هذا الحكم وتلى علنا بالجلسة المنعقدة يوم الأحد الموافق السكرتير رئيس المحكمة|نبيل إبراهيم محمد مصلح منتصر
فبراير 2025|879 لسنة 53 ق|حافز الإثابة بنسبة 25% (تعليم)|أحكام بعدم الإختصــــاص|بعدم اختصاصها نوعيا بنظر الدعوى، وأمرت بإحالتها بحالتها إلى محكمة القضاء الإداري بمحافظة كفر الشيخ ـ الدائرة السادسة والسبعون- للاختصاص، وأبقت الفصل في المصروفات. صدر هذا الحكم وتلى علنا بالجلسة المنعقدة يوم الأحد الموافق السكرتير رئيس المحكمة|نبيل إبراهيم محمد مصلح منتصر
فبراير 2025|885 لسنة 53 ق|حافز الإثابة بنسبة 25% (تعليم)|أحكام بعدم الإختصــــاص|بعدم اختصاصها نوعيا بنظر الدعوى، وأمرت بإحالتها بحالتها إلى محكمة القضاء الإداري بمحافظة كفر الشيخ ـ الدائرة السادسة والسبعون- للاختصاص، وأبقت الفصل في المصروفات. صدر هذا الحكم وتلى علنا بالجلسة المنعقدة يوم الأحد الموافق السكرتير رئيس المحكمة|نبيل إبراهيم محمد مصلح منتصر
فبراير 2025|886 لسنة 53 ق|حافز الإثابة بنسبة 25% (تعليم)|أحكام بعدم الإختصــــاص|بعدم اختصاصها نوعيا بنظر الدعوى، وأمرت بإحالتها بحالتها إلى محكمة القضاء الإداري بمحافظة كفر الشيخ ـ الدائرة السادسة والسبعون- للاختصاص، وأبقت الفصل في المصروفات. صدر هذا الحكم وتلى علنا بالجلسة المنعقدة يوم الأحد الموافق السكرتير رئيس المحكمة|نبيل إبراهيم محمد مصلح منتصر
